EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,WorkLifeBalance,DistanceFromHome,TrainingHours,Overtime,EducationLevel,Risk Category
E07874,31,Female,R&D,13,Manager,77855,3,21,1,1,2,41,Yes,Bachelor's,High Risk
E07875,30,Male,Sales,12,Manager,78303,4,63,2,3,1,84,No,Bachelor's,Medium Risk
E07876,38,Male,Finance,5,Engineer,46489,5,58,2,2,25,32,No,High School,Medium Risk
E07877,44,Female,R&D,14,Manager,101048,6,58,3,3,1,45,No,Bachelor's,Medium Risk
E07878,24,Male,Marketing,5,Developer,103984,5,49,3,3,13,20,Yes,High School,Medium Risk
E07879,46,Male,Marketing,2,Analyst,82413,4,45,2,2,42,86,No,Master's,Medium Risk
E07880,53,Male,R&D,17,Analyst,99534,9,92,4,4,22,74,No,Master's,Low Risk
E07881,56,Female,HR,6,Manager,79197,9,87,5,4,44,62,No,High School,Low Risk
E07882,53,Female,Sales,11,Engineer,66537,4,66,2,2,30,96,No,Bachelor's,Medium Risk
E07883,31,Female,HR,14,Engineer,48268,6,66,3,3,37,94,No,High School,Medium Risk
E07884,32,Female,Sales,8,Technician,58523,3,2,1,1,29,50,Yes,High School,High Risk
E07885,26,Female,Finance,12,Engineer,87035,8,100,5,4,25,21,No,High School,Low Risk
E07886,52,Male,Finance,16,Analyst,91292,1,0,1,1,20,38,Yes,Bachelor's,High Risk
E07887,32,Male,R&D,7,Engineer,104669,8,84,5,5,34,44,Yes,Bachelor's,Low Risk
E07888,57,Female,Marketing,7,Analyst,90935,6,74,3,3,34,19,Yes,Bachelor's,Medium Risk
E07889,36,Male,R&D,3,Developer,119765,5,49,3,2,40,87,No,Master's,Medium Risk
E07890,23,Male,HR,8,Developer,100293,4,55,3,3,24,26,No,Bachelor's,Medium Risk
E07891,35,Male,Finance,15,Analyst,65473,9,89,4,5,5,25,No,High School,Low Risk
E07892,27,Female,Finance,15,Technician,50377,6,50,2,3,46,39,No,Bachelor's,Medium Risk
E07893,35,Female,Sales,8,Engineer,56319,3,28,1,1,28,79,Yes,Bachelor's,High Risk
E07894,32,Male,Marketing,10,Developer,113488,4,59,3,2,37,14,Yes,Bachelor's,Medium Risk
E07895,49,Female,R&D,7,Engineer,60369,6,43,3,2,37,71,Yes,Bachelor's,Medium Risk
E07896,48,Male,R&D,15,Developer,40468,1,27,1,1,5,25,Yes,High School,High Risk
E07897,42,Female,Marketing,4,Engineer,51845,5,43,2,2,32,97,Yes,Bachelor's,Medium Risk
E07898,54,Female,R&D,8,Analyst,62681,5,51,2,2,12,71,No,High School,Medium Risk
E07899,25,Male,HR,10,Analyst,113383,9,90,5,4,21,81,No,Master's,Low Risk
E07900,27,Female,Sales,16,Engineer,74194,2,17,1,1,19,78,Yes,High School,High Risk
E07901,33,Male,Sales,3,Analyst,56494,7,60,2,2,34,52,No,Master's,Medium Risk
E07902,48,Female,Finance,11,Developer,75241,8,99,5,4,49,60,No,Master's,Low Risk
E07903,57,Male,Marketing,15,Analyst,65985,8,79,5,5,6,81,Yes,Bachelor's,Low Risk
E07904,42,Male,Sales,1,Engineer,110107,1,24,1,1,6,92,Yes,Master's,High Risk
E07905,33,Male,Finance,7,Manager,55464,10,80,5,4,20,31,No,Master's,Low Risk
E07906,48,Male,Sales,10,Developer,53109,3,6,1,1,28,84,Yes,Master's,High Risk
E07907,38,Female,Sales,2,Analyst,56434,9,100,4,4,29,65,Yes,Bachelor's,Low Risk
E07908,32,Female,R&D,14,Engineer,103285,6,46,3,2,47,78,No,Bachelor's,Medium Risk
E07909,40,Male,Marketing,20,Engineer,76874,4,41,2,3,5,54,Yes,High School,Medium Risk
E07910,55,Male,Marketing,2,Engineer,114376,7,42,3,2,10,25,Yes,Bachelor's,Medium Risk
E07911,53,Female,R&D,15,Analyst,105767,1,33,1,1,34,98,Yes,Bachelor's,High Risk
E07912,46,Female,Sales,12,Technician,91510,7,54,3,2,4,40,No,Bachelor's,Medium Risk
E07913,22,Male,Marketing,4,Analyst,79756,7,53,2,2,31,56,No,Bachelor's,Medium Risk
E07914,36,Male,Finance,5,Developer,117721,9,82,5,4,1,34,No,Bachelor's,Low Risk
E07915,22,Male,R&D,12,Technician,108334,10,88,4,5,22,44,No,Bachelor's,Low Risk
E07916,49,Male,Marketing,4,Developer,115280,10,89,5,5,2,75,No,High School,Low Risk
E07917,38,Female,R&D,20,Analyst,74485,4,40,2,2,33,21,Yes,Master's,Medium Risk
E07918,51,Female,HR,9,Developer,95099,9,77,4,4,30,55,Yes,Bachelor's,Low Risk
E07919,46,Male,HR,4,Technician,91357,8,93,5,5,49,47,No,Bachelor's,Low Risk
E07920,36,Female,Marketing,9,Analyst,49972,4,45,3,2,4,23,Yes,Bachelor's,Medium Risk
E07921,27,Female,R&D,13,Engineer,89834,7,74,3,3,31,45,Yes,Bachelor's,Medium Risk
E07922,53,Female,HR,16,Engineer,54103,7,47,3,2,15,95,No,Master's,Medium Risk
E07923,36,Female,Marketing,8,Manager,68502,10,88,5,4,38,19,Yes,Bachelor's,Low Risk
E07924,22,Male,Marketing,4,Engineer,110970,9,98,5,5,3,90,No,Master's,Low Risk
E07925,29,Female,Sales,17,Technician,68626,2,0,1,1,30,51,Yes,High School,High Risk
E07926,40,Female,HR,10,Analyst,63680,10,96,5,5,37,72,Yes,Master's,Low Risk
E07927,28,Male,Marketing,20,Technician,115353,2,23,1,1,14,16,Yes,Bachelor's,High Risk
E07928,46,Male,Finance,17,Developer,88754,2,20,1,1,33,84,Yes,Master's,High Risk
E07929,58,Male,Sales,15,Manager,56831,6,68,2,2,26,94,No,Bachelor's,Medium Risk
E07930,48,Female,HR,14,Developer,108681,8,79,5,5,24,83,No,Master's,Low Risk
E07931,25,Male,Marketing,18,Technician,50146,2,9,1,1,43,72,Yes,High School,High Risk
E07932,25,Male,Finance,6,Engineer,107005,5,65,2,2,15,90,Yes,High School,Medium Risk
E07933,56,Female,Sales,19,Manager,109040,6,65,3,2,37,26,No,High School,Medium Risk
E07934,54,Female,HR,9,Manager,62051,5,51,2,3,42,69,No,High School,Medium Risk
E07935,51,Male,R&D,1,Analyst,47471,9,86,4,5,14,49,Yes,High School,Low Risk
E07936,35,Male,Marketing,11,Engineer,76744,8,95,4,5,42,90,No,High School,Low Risk
E07937,43,Male,Sales,2,Developer,56445,6,64,3,3,43,40,Yes,Bachelor's,Medium Risk
E07938,43,Female,HR,19,Manager,83815,5,70,3,2,16,48,No,Master's,Medium Risk
E07939,51,Male,HR,10,Developer,95576,4,42,3,3,8,86,No,Bachelor's,Medium Risk
E07940,49,Female,Marketing,15,Developer,67680,7,64,3,2,28,57,No,High School,Medium Risk
E07941,29,Male,R&D,19,Manager,46277,4,46,2,2,15,96,No,Bachelor's,Medium Risk
E07942,39,Female,R&D,9,Developer,94805,5,73,2,2,28,75,No,High School,Medium Risk
E07943,41,Female,R&D,13,Analyst,102387,2,30,1,1,3,70,Yes,Bachelor's,High Risk
E07944,56,Female,R&D,8,Developer,40372,10,84,4,5,15,96,No,High School,Low Risk
E07945,49,Female,HR,14,Technician,56004,4,55,3,2,34,26,No,Bachelor's,Medium Risk
E07946,57,Female,HR,18,Developer,66746,9,94,4,5,30,42,No,High School,Low Risk
E07947,54,Female,HR,6,Analyst,60661,5,59,3,2,32,97,Yes,High School,Medium Risk
E07948,32,Male,Marketing,15,Developer,49206,5,71,3,2,33,56,Yes,High School,Medium Risk
E07949,59,Female,Marketing,7,Engineer,86526,3,36,1,1,40,98,Yes,Master's,High Risk
E07950,52,Female,HR,15,Developer,81917,10,99,4,4,31,53,No,High School,Low Risk
E07951,43,Female,Finance,13,Engineer,58725,1,8,1,1,14,19,Yes,Bachelor's,High Risk
E07952,42,Female,HR,11,Developer,106013,8,100,4,4,24,65,Yes,Bachelor's,Low Risk
E07953,27,Female,Sales,1,Engineer,52857,6,70,3,2,10,72,Yes,High School,Medium Risk
E07954,34,Female,HR,8,Analyst,87159,8,84,4,4,8,48,Yes,Bachelor's,Low Risk
E07955,46,Female,Marketing,3,Technician,41099,2,24,1,1,7,61,Yes,High School,High Risk
E07956,36,Female,Marketing,15,Developer,87707,7,41,3,2,4,67,Yes,Master's,Medium Risk
E07957,40,Female,Finance,9,Engineer,96886,7,64,2,2,18,58,No,High School,Medium Risk
E07958,47,Male,Sales,1,Developer,43325,3,16,1,1,48,53,Yes,High School,High Risk
E07959,46,Male,R&D,14,Engineer,75963,10,89,4,5,27,21,No,Bachelor's,Low Risk
E07960,33,Male,Finance,8,Engineer,112868,10,81,5,4,7,86,Yes,High School,Low Risk
E07961,33,Male,Marketing,4,Engineer,72700,3,3,1,1,24,60,Yes,Bachelor's,High Risk
E07962,27,Female,Marketing,12,Manager,99645,7,71,2,2,33,20,No,High School,Medium Risk
E07963,57,Male,Finance,13,Analyst,54818,8,91,5,4,28,50,No,Bachelor's,Low Risk
E07964,59,Male,HR,19,Technician,77232,4,43,3,3,12,10,No,High School,Medium Risk
E07965,28,Male,Marketing,13,Developer,47058,4,46,3,2,19,14,No,Bachelor's,Medium Risk
E07966,55,Male,Sales,3,Technician,77981,9,81,4,4,14,43,No,Bachelor's,Low Risk
E07967,57,Female,Sales,14,Engineer,80511,10,100,4,5,19,39,No,Master's,Low Risk
E07968,22,Male,R&D,13,Technician,63467,10,94,5,4,6,34,No,Bachelor's,Low Risk
E07969,45,Female,R&D,4,Developer,105266,4,66,2,2,13,59,No,Bachelor's,Medium Risk
E07970,30,Female,HR,13,Engineer,107690,3,21,1,1,13,69,Yes,High School,High Risk
E07971,45,Female,Sales,17,Technician,66915,3,15,1,1,14,80,Yes,Bachelor's,High Risk
E07972,56,Male,Marketing,20,Manager,54981,6,43,3,3,3,47,No,Master's,Medium Risk
E07973,24,Female,HR,19,Engineer,119154,8,100,5,4,45,64,No,Master's,Low Risk
E07974,34,Female,R&D,6,Manager,86017,2,18,1,1,36,42,Yes,Bachelor's,High Risk
E07975,35,Female,HR,8,Manager,68799,5,73,2,3,7,87,No,Bachelor's,Medium Risk
E07976,48,Female,Marketing,9,Technician,83828,10,83,4,5,28,50,Yes,High School,Low Risk
E07977,55,Female,HR,13,Developer,91050,2,10,1,1,18,56,Yes,Bachelor's,High Risk
E07978,32,Male,Finance,18,Technician,48869,6,51,3,3,48,30,No,Bachelor's,Medium Risk
E07979,28,Female,Marketing,20,Manager,54759,4,41,2,2,11,25,No,Bachelor's,Medium Risk
E07980,45,Female,R&D,19,Engineer,65906,7,51,2,3,9,71,No,Bachelor's,Medium Risk
E07981,27,Male,HR,19,Technician,56402,9,92,4,4,28,79,No,Master's,Low Risk
E07982,52,Male,Finance,7,Developer,77996,10,94,4,5,44,98,No,Bachelor's,Low Risk
E07983,29,Female,Finance,7,Technician,88717,7,44,2,3,42,65,No,Master's,Medium Risk
E07984,28,Female,R&D,6,Developer,89645,10,94,5,5,5,48,Yes,Bachelor's,Low Risk
E07985,41,Male,HR,19,Developer,52930,7,47,2,3,29,52,No,Bachelor's,Medium Risk
E07986,35,Male,Sales,11,Analyst,57343,5,47,2,3,30,21,No,High School,Medium Risk
E07987,42,Male,R&D,1,Analyst,46762,6,46,3,2,47,66,No,Bachelor's,Medium Risk
E07988,51,Female,Sales,5,Developer,92917,7,45,2,2,35,56,No,High School,Medium Risk
E07989,36,Female,R&D,5,Engineer,68743,7,46,3,2,8,48,No,High School,Medium Risk
E07990,48,Female,HR,6,Engineer,85219,3,24,1,1,16,71,Yes,Bachelor's,High Risk
E07991,27,Female,Marketing,2,Manager,47695,7,51,2,3,11,74,No,Bachelor's,Medium Risk
E07992,38,Female,R&D,16,Developer,45491,10,85,5,5,33,10,No,Bachelor's,Low Risk
E07993,44,Female,Marketing,2,Engineer,119529,10,77,5,4,15,60,No,Bachelor's,Low Risk
E07994,34,Male,Finance,11,Developer,111603,4,51,2,2,44,43,No,Bachelor's,Medium Risk
E07995,53,Male,Sales,2,Technician,96368,8,92,4,5,7,94,No,Master's,Low Risk
E07996,32,Female,HR,19,Manager,99992,9,78,4,5,31,47,No,Master's,Low Risk
E07997,42,Male,HR,12,Engineer,43647,8,100,4,4,22,13,No,Bachelor's,Low Risk
E07998,48,Male,R&D,13,Manager,42750,4,68,3,3,36,86,Yes,Bachelor's,Medium Risk
E07999,46,Female,Sales,6,Manager,99150,2,29,1,1,45,43,Yes,Bachelor's,High Risk
E08000,47,Female,Sales,8,Developer,95579,9,100,4,5,5,29,Yes,High School,Low Risk
E08001,27,Female,Sales,16,Technician,75451,6,62,3,2,29,70,No,Bachelor's,Medium Risk
E08002,30,Female,Finance,14,Engineer,114203,5,51,2,2,37,59,No,Master's,Medium Risk
E08003,44,Male,Finance,11,Technician,99077,9,88,5,4,41,78,Yes,Bachelor's,Low Risk
E08004,49,Male,Sales,20,Manager,57303,1,34,1,1,49,47,Yes,Bachelor's,High Risk
E08005,43,Male,Sales,18,Analyst,40245,5,67,3,2,34,69,Yes,Bachelor's,Medium Risk
E08006,58,Male,Sales,4,Manager,86966,6,55,2,2,49,80,Yes,Bachelor's,Medium Risk
E08007,29,Female,Marketing,19,Engineer,84997,4,54,2,2,29,11,No,High School,Medium Risk
E08008,32,Female,Finance,1,Developer,44908,8,80,4,4,18,64,No,Master's,Low Risk
E08009,32,Female,R&D,18,Analyst,118088,4,44,3,3,23,64,No,Master's,Medium Risk
E08010,24,Female,Finance,19,Analyst,115320,8,79,4,5,15,51,No,High School,Low Risk
E08011,24,Female,HR,5,Analyst,95598,2,8,1,1,38,46,Yes,Bachelor's,High Risk
E08012,47,Female,Finance,19,Technician,111696,5,60,2,3,46,60,No,Bachelor's,Medium Risk
E08013,29,Female,Finance,14,Analyst,65725,7,48,2,2,18,55,No,Bachelor's,Medium Risk
E08014,57,Female,Marketing,6,Manager,110818,8,97,5,5,7,60,No,Master's,Low Risk
E08015,37,Female,HR,5,Engineer,113480,5,58,3,3,48,42,No,High School,Medium Risk
E08016,43,Male,Finance,9,Manager,68253,6,67,3,3,11,55,No,Bachelor's,Medium Risk
E08017,59,Female,HR,18,Technician,84682,4,49,3,3,5,68,No,Bachelor's,Medium Risk
E08018,55,Female,Marketing,8,Engineer,73794,4,65,2,3,10,61,Yes,Bachelor's,Medium Risk
E08019,53,Female,Sales,5,Engineer,65179,4,54,3,2,15,50,No,Bachelor's,Medium Risk
E08020,57,Male,HR,11,Manager,45870,2,27,1,1,15,11,Yes,Bachelor's,High Risk
E08021,43,Male,Marketing,16,Analyst,48198,7,47,2,2,41,90,No,Bachelor's,Medium Risk
E08022,22,Male,R&D,14,Technician,105495,1,18,1,1,29,12,Yes,Bachelor's,High Risk
E08023,40,Female,HR,15,Engineer,100288,2,4,1,1,30,89,Yes,Master's,High Risk
E08024,28,Male,Marketing,11,Developer,46477,7,65,3,3,49,65,No,High School,Medium Risk
E08025,40,Male,Marketing,16,Analyst,47671,8,100,5,5,45,52,No,Bachelor's,Low Risk
E08026,29,Female,Finance,19,Engineer,80904,7,50,2,2,17,43,No,High School,Medium Risk
E08027,47,Male,Marketing,17,Analyst,69699,1,37,1,1,22,83,Yes,Bachelor's,High Risk
E08028,37,Male,Marketing,15,Analyst,87926,9,87,4,4,8,76,Yes,Bachelor's,Low Risk
E08029,35,Female,Finance,15,Analyst,90233,5,56,3,3,13,25,No,High School,Medium Risk
E08030,49,Male,HR,7,Manager,93980,3,31,1,1,43,78,Yes,Bachelor's,High Risk
E08031,34,Male,Marketing,18,Technician,85573,7,67,3,2,44,67,Yes,Bachelor's,Medium Risk
E08032,58,Female,Finance,12,Technician,45781,7,69,3,3,4,54,No,Bachelor's,Medium Risk
E08033,53,Male,R&D,16,Manager,52442,10,93,5,4,14,66,No,Bachelor's,Low Risk
E08034,42,Male,Sales,4,Engineer,73730,8,93,4,5,45,88,No,Bachelor's,Low Risk
E08035,41,Female,Sales,8,Engineer,107955,7,60,3,3,30,37,No,Bachelor's,Medium Risk
E08036,57,Female,HR,15,Technician,117115,9,75,4,4,2,25,No,High School,Low Risk
E08037,50,Male,Finance,12,Engineer,96262,8,91,4,4,48,86,Yes,Master's,Low Risk
E08038,59,Female,Finance,3,Analyst,101517,3,26,1,1,24,14,Yes,Bachelor's,High Risk
E08039,45,Male,R&D,19,Technician,54039,5,63,2,2,18,29,No,Bachelor's,Medium Risk
E08040,58,Male,Marketing,18,Engineer,69013,2,9,1,1,40,76,Yes,High School,High Risk
E08041,58,Female,Finance,20,Manager,46799,3,13,1,1,42,13,Yes,High School,High Risk
E08042,44,Male,R&D,18,Manager,117103,9,76,5,4,9,72,No,High School,Low Risk
E08043,39,Male,Sales,13,Analyst,72049,9,97,5,4,28,51,No,High School,Low Risk
E08044,38,Female,Marketing,14,Analyst,117196,5,56,3,3,23,48,No,Master's,Medium Risk
E08045,33,Male,R&D,3,Manager,117639,4,47,2,3,36,14,No,Master's,Medium Risk
E08046,41,Male,R&D,19,Analyst,69983,10,79,4,4,11,71,No,High School,Low Risk
E08047,55,Female,Marketing,12,Analyst,108962,7,61,2,2,43,36,No,High School,Medium Risk
E08048,28,Female,Sales,17,Developer,114450,8,99,5,4,8,27,No,Bachelor's,Low Risk
E08049,50,Female,R&D,12,Engineer,119982,3,31,1,1,37,45,Yes,Bachelor's,High Risk
E08050,27,Female,Sales,18,Engineer,115239,10,100,5,4,11,42,No,High School,Low Risk
E08051,36,Female,Marketing,17,Engineer,80067,10,82,5,5,26,92,No,Bachelor's,Low Risk
E08052,41,Female,HR,11,Developer,73104,8,83,4,4,17,30,No,Bachelor's,Low Risk
E08053,26,Male,Finance,16,Manager,50965,3,33,1,1,6,61,Yes,High School,High Risk
E08054,32,Male,Sales,9,Technician,59760,5,63,3,2,16,32,No,Bachelor's,Medium Risk
E08055,52,Male,Sales,13,Technician,108841,1,36,1,1,18,37,Yes,Bachelor's,High Risk
E08056,25,Female,Finance,4,Manager,68760,6,52,3,3,12,62,No,High School,Medium Risk
E08057,28,Female,Sales,13,Technician,92518,4,49,2,2,46,67,Yes,Bachelor's,Medium Risk
E08058,53,Male,R&D,20,Technician,69204,8,89,5,5,5,66,No,High School,Low Risk
E08059,32,Male,R&D,15,Manager,77490,5,40,3,2,17,67,Yes,Bachelor's,Medium Risk
E08060,58,Male,HR,8,Manager,91378,4,59,3,3,28,60,Yes,Master's,Medium Risk
E08061,28,Male,HR,20,Analyst,55410,7,41,2,3,35,79,Yes,High School,Medium Risk
E08062,31,Female,Marketing,13,Manager,98565,9,83,4,4,27,24,No,Master's,Low Risk
E08063,25,Female,R&D,16,Engineer,74803,1,29,1,1,39,17,Yes,High School,High Risk
E08064,45,Male,HR,6,Analyst,86604,9,95,5,5,33,86,Yes,High School,Low Risk
E08065,41,Female,HR,20,Developer,46506,1,27,1,1,10,88,Yes,Bachelor's,High Risk
E08066,28,Male,Finance,19,Analyst,51126,9,90,5,5,33,26,No,Bachelor's,Low Risk
E08067,45,Female,R&D,9,Manager,59720,4,65,3,2,11,74,No,Master's,Medium Risk
E08068,57,Male,HR,1,Analyst,95149,6,52,3,2,31,23,Yes,Bachelor's,Medium Risk
E08069,48,Female,R&D,9,Technician,103721,7,73,3,3,38,96,Yes,High School,Medium Risk
E08070,55,Male,Finance,3,Analyst,86326,6,72,3,2,34,22,No,Bachelor's,Medium Risk
E08071,45,Female,R&D,17,Developer,67941,4,72,3,2,25,24,No,Master's,Medium Risk
E08072,57,Male,Finance,9,Technician,73638,7,44,2,2,29,29,No,High School,Medium Risk
E08073,29,Female,Finance,10,Technician,119208,4,63,3,2,7,21,No,High School,Medium Risk
E08074,54,Female,HR,16,Manager,107720,7,45,2,2,5,48,Yes,Bachelor's,Medium Risk
E08075,37,Male,HR,19,Technician,117081,3,15,1,1,12,85,Yes,Master's,High Risk
E08076,27,Female,Marketing,5,Developer,67596,9,80,5,4,39,26,No,Master's,Low Risk
E08077,45,Male,R&D,10,Analyst,40710,6,60,2,3,40,78,No,High School,Medium Risk
E08078,23,Male,HR,7,Technician,56649,7,64,2,3,29,10,No,Bachelor's,Medium Risk
E08079,38,Male,R&D,15,Developer,47573,5,49,3,2,7,93,No,High School,Medium Risk
E08080,54,Female,R&D,13,Engineer,113656,7,58,2,2,16,36,No,Bachelor's,Medium Risk
E08081,45,Female,R&D,1,Developer,110088,6,69,3,2,21,73,No,Bachelor's,Medium Risk
E08082,50,Female,Finance,15,Technician,100038,8,93,4,5,38,90,No,Bachelor's,Low Risk
E08083,44,Female,Sales,13,Manager,93508,9,91,4,5,35,42,No,High School,Low Risk
E08084,33,Female,Sales,10,Developer,56660,9,79,5,5,18,50,Yes,Bachelor's,Low Risk
E08085,39,Female,Sales,12,Analyst,100485,6,60,3,3,46,28,No,Bachelor's,Medium Risk
E08086,53,Male,Finance,20,Engineer,99947,6,54,3,2,4,85,No,Bachelor's,Medium Risk
E08087,59,Male,R&D,9,Manager,103903,2,1,1,1,35,32,Yes,Bachelor's,High Risk
E08088,22,Female,Marketing,1,Analyst,92164,7,55,3,3,13,71,No,Bachelor's,Medium Risk
E08089,51,Male,HR,9,Developer,85709,9,84,5,4,29,58,Yes,Bachelor's,Low Risk
E08090,42,Male,Finance,16,Developer,66608,3,5,1,1,48,89,Yes,High School,High Risk
E08091,34,Male,Marketing,15,Technician,104137,1,38,1,1,2,19,Yes,Bachelor's,High Risk
E08092,37,Female,R&D,12,Analyst,77666,4,46,3,3,17,48,No,Master's,Medium Risk
E08093,54,Male,HR,11,Analyst,88210,5,42,3,3,38,77,No,Bachelor's,Medium Risk
E08094,56,Male,Sales,4,Analyst,48885,3,30,1,1,6,12,Yes,Bachelor's,High Risk
E08095,57,Female,Finance,11,Technician,82115,7,60,3,2,12,26,No,High School,Medium Risk
E08096,59,Female,R&D,14,Technician,104316,2,36,1,1,19,52,Yes,High School,High Risk
E08097,57,Female,Finance,5,Technician,67227,9,80,5,5,25,85,Yes,High School,Low Risk
E08098,54,Female,HR,18,Engineer,87199,8,77,4,5,14,51,No,Bachelor's,Low Risk
E08099,41,Female,Sales,13,Engineer,48254,6,55,3,3,7,54,No,Bachelor's,Medium Risk
E08100,35,Female,HR,4,Manager,94620,4,69,3,2,21,92,Yes,Bachelor's,Medium Risk
E08101,57,Female,Finance,13,Analyst,111007,1,30,1,1,25,99,Yes,Bachelor's,High Risk
E08102,28,Male,R&D,2,Engineer,108162,3,29,1,1,27,34,Yes,Bachelor's,High Risk
E08103,47,Female,Marketing,1,Engineer,119178,4,53,3,3,18,83,Yes,High School,Medium Risk
E08104,29,Male,Finance,11,Analyst,82699,9,77,5,5,13,84,No,Bachelor's,Low Risk
E08105,51,Male,HR,16,Technician,78072,2,28,1,1,16,42,Yes,High School,High Risk
E08106,41,Female,HR,12,Engineer,94118,4,52,2,3,30,24,No,Bachelor's,Medium Risk
E08107,24,Male,Marketing,5,Engineer,64895,8,81,5,4,29,84,Yes,Bachelor's,Low Risk
E08108,58,Female,R&D,12,Manager,118246,4,62,2,2,36,39,No,Bachelor's,Medium Risk
E08109,46,Male,Sales,19,Developer,73229,5,42,2,2,21,30,Yes,Master's,Medium Risk
E08110,26,Male,Finance,18,Developer,78546,5,45,2,3,1,31,Yes,Bachelor's,Medium Risk
E08111,45,Female,Finance,10,Manager,42805,4,47,2,2,49,93,Yes,Master's,Medium Risk
E08112,50,Female,R&D,3,Engineer,95154,5,44,3,2,36,46,No,Master's,Medium Risk
E08113,22,Male,Finance,19,Manager,70592,2,23,1,1,24,47,Yes,Bachelor's,High Risk
E08114,48,Male,Sales,7,Technician,40852,7,65,2,2,37,27,No,Bachelor's,Medium Risk
E08115,31,Female,Sales,9,Technician,114349,6,62,3,2,8,75,No,High School,Medium Risk
E08116,37,Male,Marketing,18,Manager,99317,9,98,5,5,28,83,No,Master's,Low Risk
E08117,31,Male,R&D,7,Developer,108421,7,66,3,3,28,27,No,Master's,Medium Risk
E08118,23,Female,Finance,10,Developer,46957,9,97,5,5,13,57,No,Bachelor's,Low Risk
E08119,54,Male,Finance,17,Manager,76100,9,85,5,5,41,48,No,High School,Low Risk
E08120,55,Female,Finance,16,Developer,96639,4,61,3,2,44,44,No,Bachelor's,Medium Risk
E08121,23,Male,HR,10,Technician,76679,10,82,4,5,41,62,Yes,Bachelor's,Low Risk
E08122,23,Male,Sales,11,Analyst,96050,7,51,2,2,31,96,Yes,High School,Medium Risk
E08123,56,Male,Sales,2,Engineer,47484,8,92,5,4,7,37,No,High School,Low Risk
E08124,28,Male,Marketing,11,Analyst,70768,7,40,2,3,7,53,No,Bachelor's,Medium Risk
E08125,26,Female,Marketing,18,Analyst,87629,9,86,4,5,16,66,No,High School,Low Risk
E08126,56,Male,HR,3,Manager,118624,8,94,4,5,18,13,No,Master's,Low Risk
E08127,22,Female,Marketing,15,Engineer,53072,8,93,4,5,39,72,Yes,Bachelor's,Low Risk
E08128,54,Male,Marketing,14,Engineer,71192,2,16,1,1,10,26,Yes,High School,High Risk
E08129,35,Male,Marketing,17,Developer,51740,2,17,1,1,45,86,Yes,Master's,High Risk
E08130,37,Female,Finance,14,Technician,81990,10,82,5,5,20,60,No,Bachelor's,Low Risk
E08131,48,Male,Finance,7,Developer,108392,5,61,3,3,13,89,No,High School,Medium Risk
E08132,36,Female,Sales,10,Technician,76452,4,46,3,3,33,74,No,High School,Medium Risk
E08133,34,Female,Sales,10,Technician,45093,1,15,1,1,12,13,Yes,Master's,High Risk
E08134,46,Female,Finance,15,Analyst,64555,4,70,3,3,14,88,No,Bachelor's,Medium Risk
E08135,43,Male,Finance,20,Technician,74364,6,55,2,3,15,91,No,Master's,Medium Risk
E08136,22,Male,HR,13,Analyst,57082,10,76,5,4,42,98,No,High School,Low Risk
E08137,23,Female,Marketing,11,Analyst,66508,7,64,2,2,22,97,No,Bachelor's,Medium Risk
E08138,30,Male,Finance,20,Engineer,74615,3,11,1,1,38,54,Yes,Master's,High Risk
E08139,23,Male,Finance,19,Engineer,83978,7,73,2,2,35,19,No,High School,Medium Risk
E08140,51,Female,Marketing,2,Technician,100054,9,85,5,4,34,93,Yes,Bachelor's,Low Risk
E08141,30,Female,Finance,15,Engineer,71237,10,82,5,5,23,87,No,High School,Low Risk
E08142,22,Male,HR,19,Developer,51523,4,42,2,3,5,95,Yes,Bachelor's,Medium Risk
E08143,56,Male,Marketing,6,Technician,54037,7,47,3,3,16,37,Yes,High School,Medium Risk
E08144,46,Female,R&D,1,Developer,75519,6,65,2,2,1,46,No,Bachelor's,Medium Risk
E08145,52,Female,Sales,17,Developer,105279,1,34,1,1,6,74,Yes,Master's,High Risk
E08146,52,Female,Sales,13,Technician,57550,8,100,4,4,19,22,No,High School,Low Risk
E08147,41,Male,Sales,8,Engineer,42097,5,54,3,3,32,75,No,Master's,Medium Risk
E08148,59,Male,Finance,20,Manager,91883,2,4,1,1,24,35,Yes,High School,High Risk
E08149,36,Female,HR,19,Developer,71048,6,41,3,2,3,55,Yes,Bachelor's,Medium Risk
