EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,Overtime,DistanceFromHome,EducationLevel,TrainingHours,WorkLifeBalance
E01600,36,Male,IT,19,Sales Executive,55254,2,61,3,Yes,14,Bachelor's,52,3
E01601,55,Male,R&D,8,HR Specialist,65887,4,58,2,No,16,High School,53,3
E01602,57,Female,Marketing,10,HR Specialist,95079,5,96,2,No,10,High School,31,2
E01603,27,Female,IT,10,Sales Executive,66277,2,54,3,Yes,5,High School,55,1
E01604,33,Female,IT,16,Analyst,100477,5,75,4,Yes,26,High School,31,3
E01605,24,Female,HR,6,Developer,83995,3,76,1,Yes,5,PhD,65,4
E01606,39,Male,Sales,8,R&D Engineer,94868,5,90,1,No,8,PhD,68,2
E01607,42,Male,Sales,3,Developer,73333,1,91,5,Yes,3,High School,52,5
E01608,36,Female,Sales,2,R&D Engineer,88680,3,96,1,Yes,1,High School,34,1
E01609,54,Male,IT,10,Analyst,80630,2,89,3,No,6,High School,52,1
E01610,56,Male,Finance,8,HR Specialist,87965,1,63,1,No,19,Bachelor's,28,2
E01611,47,Female,R&D,12,Sales Executive,86508,2,98,5,Yes,8,High School,60,5
E01612,29,Female,Sales,12,Developer,93677,1,66,3,No,16,Bachelor's,73,5
E01613,57,Male,Finance,9,HR Specialist,45041,3,57,2,No,14,PhD,57,2
E01614,51,Female,Marketing,19,Developer,104946,4,50,5,Yes,10,High School,25,5
E01615,44,Female,R&D,15,Sales Executive,60694,5,91,5,No,3,High School,46,5
E01616,35,Female,R&D,14,HR Specialist,83922,5,81,1,No,14,PhD,71,1
E01617,35,Female,Sales,5,Manager,58499,3,55,4,Yes,5,Bachelor's,76,4
E01618,23,Female,IT,18,HR Specialist,96880,5,81,2,No,1,PhD,27,4
E01619,58,Female,HR,12,Manager,53334,1,95,3,Yes,13,Master's,76,1
E01620,26,Female,IT,6,Analyst,111968,5,54,3,No,16,High School,79,4
E01621,59,Female,R&D,11,Sales Executive,46731,5,70,5,Yes,23,PhD,58,2
E01622,35,Female,Finance,15,Developer,47395,2,96,4,No,3,PhD,69,4
E01623,46,Male,Marketing,4,Analyst,116380,1,78,1,No,11,PhD,57,2
E01624,41,Female,R&D,14,Analyst,99597,1,76,2,No,23,High School,35,1
E01625,23,Female,IT,5,R&D Engineer,62133,3,63,3,No,8,Master's,51,5
E01626,27,Female,R&D,11,R&D Engineer,100329,3,86,2,Yes,8,Bachelor's,66,1
E01627,38,Male,HR,7,HR Specialist,61437,1,90,3,Yes,20,Master's,51,5
E01628,46,Female,HR,13,HR Specialist,52051,1,84,3,No,29,High School,63,3
E01629,49,Female,Marketing,19,R&D Engineer,105774,3,97,3,Yes,8,Bachelor's,59,4
E01630,23,Male,Sales,4,R&D Engineer,117261,2,74,3,Yes,2,Master's,25,1
E01631,56,Male,IT,12,Manager,42038,5,99,5,Yes,7,Master's,70,5
E01632,58,Female,R&D,14,Manager,50070,1,73,2,Yes,4,Master's,46,5
E01633,26,Male,IT,1,Analyst,96806,3,76,1,Yes,10,Bachelor's,74,2
E01634,22,Male,HR,8,Analyst,90919,4,56,3,Yes,22,Master's,79,3
E01635,33,Male,Finance,16,HR Specialist,108484,3,75,5,Yes,6,High School,71,1
E01636,57,Male,IT,19,HR Specialist,43070,3,50,5,Yes,1,High School,73,2
E01637,44,Male,HR,5,Developer,111433,2,77,3,No,29,PhD,41,4
E01638,52,Female,Finance,14,Sales Executive,41468,3,70,1,Yes,7,Master's,39,3
E01639,32,Male,Sales,12,Developer,80202,4,86,4,Yes,22,Bachelor's,68,5
E01640,31,Female,Sales,12,Sales Executive,46908,2,65,2,No,18,Master's,24,3
E01641,24,Female,HR,12,Analyst,64538,3,55,4,Yes,21,High School,69,3
E01642,35,Female,HR,11,HR Specialist,62892,3,70,5,No,4,High School,71,1
E01643,37,Male,Sales,15,Developer,110204,2,51,1,No,15,High School,48,3
E01644,31,Female,HR,7,R&D Engineer,110284,3,65,5,No,9,High School,66,2
E01645,50,Male,Marketing,10,Sales Executive,88399,5,64,3,Yes,9,High School,71,3
E01646,31,Female,IT,5,R&D Engineer,86965,4,65,1,Yes,28,High School,20,2
E01647,33,Female,Marketing,15,R&D Engineer,44703,2,81,1,No,5,Bachelor's,42,2
E01648,51,Female,Finance,2,Manager,85186,3,86,5,Yes,27,Bachelor's,57,1
E01649,22,Male,HR,13,Sales Executive,53417,5,53,1,No,27,High School,23,1
E01650,26,Female,HR,14,Sales Executive,90642,3,70,3,No,10,Master's,32,1
E01651,41,Male,Finance,6,R&D Engineer,64135,3,76,4,No,26,PhD,51,4
E01652,29,Male,IT,1,HR Specialist,60416,5,73,5,No,20,Bachelor's,36,1
E01653,33,Male,Sales,15,Developer,44478,1,55,2,No,18,Bachelor's,53,1
E01654,22,Female,Marketing,11,Analyst,68756,5,83,5,No,18,Master's,69,2
E01655,41,Female,IT,13,Developer,87012,2,87,5,No,8,PhD,62,5
E01656,49,Female,Sales,17,Analyst,46171,2,92,4,No,6,PhD,20,1
E01657,58,Female,Sales,4,R&D Engineer,81568,1,67,3,Yes,3,Master's,51,2
E01658,58,Male,HR,11,Manager,83325,2,70,2,Yes,19,High School,51,3
E01659,33,Female,Finance,1,R&D Engineer,83022,1,64,5,Yes,21,PhD,42,5
E01660,58,Male,R&D,14,R&D Engineer,85152,5,79,2,No,19,High School,58,4
E01661,49,Male,HR,5,HR Specialist,80831,3,90,3,No,3,PhD,60,5
E01662,36,Female,R&D,5,Sales Executive,50895,3,55,5,Yes,6,High School,48,2
E01663,27,Female,Finance,3,R&D Engineer,92138,1,86,4,Yes,12,Master's,23,3
E01664,41,Male,HR,9,Developer,94143,3,64,3,Yes,23,High School,48,4
E01665,35,Male,Marketing,13,Developer,83609,1,67,3,Yes,21,PhD,44,3
E01666,23,Female,HR,11,Analyst,69020,2,59,1,Yes,22,Master's,43,3
E01667,30,Female,Marketing,18,Developer,65438,2,52,1,Yes,21,Bachelor's,67,1
E01668,58,Female,R&D,10,Sales Executive,82490,4,76,2,No,5,Master's,63,1
E01669,41,Male,IT,6,Analyst,93831,4,73,1,No,3,Bachelor's,29,4
E01670,47,Male,IT,9,Sales Executive,100678,2,53,4,No,13,Bachelor's,44,2
E01671,50,Female,R&D,13,R&D Engineer,93382,2,60,2,Yes,17,Master's,47,2
E01672,22,Male,R&D,18,Analyst,60153,2,79,1,Yes,28,Master's,42,1
E01673,56,Male,HR,10,Sales Executive,117033,4,99,2,No,25,Master's,38,1
E01674,27,Male,IT,15,Analyst,80474,5,50,1,Yes,26,PhD,65,3
E01675,58,Male,Sales,12,HR Specialist,101587,3,57,5,No,10,High School,45,4
E01676,26,Female,Marketing,15,Developer,41891,3,60,5,No,13,Master's,32,5
E01677,54,Male,R&D,14,Sales Executive,115265,4,84,3,Yes,17,High School,78,5
E01678,35,Female,Finance,19,Manager,100628,3,64,4,Yes,14,High School,41,4
E01679,33,Female,Marketing,19,R&D Engineer,76840,1,97,3,No,9,Bachelor's,34,4
E01680,41,Male,HR,10,HR Specialist,53114,4,58,3,Yes,17,High School,76,2
E01681,45,Female,IT,1,HR Specialist,72670,2,93,3,Yes,27,Bachelor's,52,4
E01682,55,Female,IT,7,R&D Engineer,42756,5,89,4,Yes,16,Bachelor's,61,3
E01683,46,Female,Sales,11,Sales Executive,70883,1,61,4,No,24,High School,40,5
E01684,50,Male,IT,4,Sales Executive,101341,1,63,3,No,6,PhD,76,1
E01685,52,Female,HR,4,Manager,113842,4,55,5,No,9,Master's,39,5
E01686,44,Male,HR,10,R&D Engineer,87142,2,62,5,Yes,10,PhD,36,5
E01687,59,Female,Finance,5,Sales Executive,99987,2,68,2,Yes,26,High School,20,5
E01688,41,Female,Marketing,16,R&D Engineer,62399,1,56,5,Yes,2,PhD,45,3
E01689,44,Female,Marketing,12,Manager,92085,2,65,2,No,4,High School,40,3
E01690,37,Female,Marketing,1,Sales Executive,66788,2,78,4,Yes,14,Bachelor's,34,2
E01691,29,Male,Finance,5,Manager,85676,2,85,5,Yes,15,High School,25,2
E01692,42,Female,Finance,18,Analyst,52396,3,98,3,No,24,Bachelor's,79,3
E01693,22,Female,Finance,4,Developer,96513,5,51,2,No,10,PhD,78,2
E01694,29,Female,Sales,15,Developer,69242,4,82,4,Yes,4,PhD,63,1
E01695,50,Male,Finance,6,Sales Executive,69521,4,81,4,No,23,High School,69,5
E01696,53,Male,IT,7,Sales Executive,101804,3,98,2,Yes,27,Master's,22,1
E01697,59,Female,R&D,19,Developer,76528,3,50,2,Yes,28,High School,60,4
E01698,26,Female,Sales,14,Developer,94964,4,51,1,Yes,6,PhD,22,5
E01699,43,Female,IT,15,Manager,77428,4,95,1,No,10,PhD,70,4
E01700,55,Female,Marketing,16,Manager,40095,2,89,1,Yes,8,PhD,78,4
E01701,22,Male,HR,15,Analyst,111341,3,87,2,Yes,20,Master's,26,2
E01702,47,Male,Marketing,6,Analyst,49013,3,79,4,No,14,Bachelor's,68,1
E01703,31,Male,Finance,6,Manager,109240,5,76,4,Yes,9,High School,76,4
E01704,51,Female,HR,6,Analyst,45689,1,67,2,No,13,Bachelor's,64,5
E01705,39,Female,Marketing,12,HR Specialist,116454,5,89,1,Yes,18,High School,59,1
E01706,38,Female,Sales,2,R&D Engineer,87450,2,53,3,No,8,Master's,41,5
E01707,47,Female,Finance,4,Manager,119201,2,65,1,No,19,PhD,52,2
E01708,29,Male,Marketing,6,Analyst,66564,2,89,4,No,17,Master's,43,5
E01709,33,Male,HR,10,Analyst,57358,5,81,2,Yes,10,Bachelor's,76,1
E01710,48,Male,IT,19,Sales Executive,77472,1,71,2,No,27,Master's,26,5
E01711,29,Female,Marketing,5,Sales Executive,72151,1,80,5,No,3,High School,23,4
E01712,46,Female,Sales,6,Sales Executive,58610,2,93,4,Yes,29,PhD,24,3
E01713,25,Female,HR,14,Developer,84118,2,64,3,No,23,Bachelor's,62,1
E01714,54,Female,Marketing,15,R&D Engineer,50877,1,92,3,No,8,High School,73,1
E01715,22,Female,IT,19,Developer,47629,1,73,3,Yes,7,Bachelor's,24,2
E01716,40,Male,Finance,19,Developer,110892,3,58,5,Yes,5,Master's,27,2
E01717,52,Female,Finance,7,Manager,44934,4,52,5,Yes,7,Master's,79,3
E01718,37,Female,Finance,18,Sales Executive,95386,5,52,1,No,27,High School,29,1
E01719,35,Male,R&D,12,Sales Executive,107402,5,83,3,No,29,High School,37,3
E01720,26,Male,HR,8,Manager,86698,4,51,3,Yes,27,Bachelor's,78,4
E01721,47,Female,R&D,3,Developer,55546,4,89,2,Yes,17,Master's,65,2
E01722,49,Male,IT,15,R&D Engineer,65099,3,80,3,Yes,21,Master's,58,2
E01723,23,Female,IT,10,Analyst,56474,1,76,1,Yes,11,Bachelor's,41,5
E01724,27,Female,Marketing,19,HR Specialist,76019,1,90,5,Yes,5,High School,35,1
E01725,30,Male,Finance,12,Sales Executive,59044,3,66,4,No,2,Bachelor's,73,5
E01726,54,Female,HR,3,Developer,108521,1,59,4,Yes,16,High School,65,4
E01727,46,Female,R&D,14,Analyst,104802,3,87,4,No,24,PhD,43,1
E01728,34,Female,R&D,17,Sales Executive,75844,2,74,1,Yes,12,Bachelor's,67,3
E01729,30,Male,Finance,3,Sales Executive,67655,3,60,1,No,26,Master's,27,2
E01730,34,Male,R&D,7,HR Specialist,100989,2,86,5,No,18,Master's,67,5
E01731,52,Male,Finance,17,Developer,109602,2,78,5,No,24,PhD,64,5
E01732,32,Male,Marketing,15,R&D Engineer,102514,2,60,2,Yes,29,Master's,30,2
E01733,25,Female,Marketing,10,Manager,57441,4,84,1,No,3,Master's,39,3
E01734,55,Male,Marketing,7,Analyst,78042,4,99,2,No,1,High School,42,3
E01735,59,Female,Sales,3,Analyst,47031,1,80,4,Yes,28,Bachelor's,26,1
E01736,25,Male,Sales,15,Developer,75411,2,77,4,No,3,PhD,74,1
E01737,59,Male,R&D,5,Analyst,102150,4,62,4,No,25,PhD,32,1
E01738,40,Female,HR,2,Manager,95558,2,82,2,Yes,19,PhD,79,5
E01739,27,Male,HR,9,Analyst,91860,4,63,3,No,24,Bachelor's,69,2
E01740,55,Male,Marketing,18,Developer,54892,4,80,5,No,6,PhD,79,4
E01741,39,Female,IT,13,Manager,57562,5,76,5,Yes,18,High School,35,5
E01742,34,Male,HR,7,HR Specialist,75788,5,80,2,No,22,PhD,74,1
E01743,44,Female,R&D,4,R&D Engineer,112321,2,85,2,Yes,28,Master's,26,1
E01744,40,Male,Sales,8,Developer,44060,4,61,3,Yes,23,PhD,22,1
E01745,32,Female,R&D,6,R&D Engineer,72198,5,94,4,Yes,5,Bachelor's,73,3
E01746,22,Male,R&D,4,HR Specialist,77118,1,80,2,No,26,Bachelor's,36,2
E01747,45,Female,Sales,5,Analyst,87506,2,51,4,No,4,PhD,68,4
E01748,28,Male,Finance,9,R&D Engineer,114089,4,52,3,No,4,Bachelor's,27,5
E01749,46,Female,Marketing,8,Manager,111865,4,92,5,Yes,24,PhD,59,5
E01750,42,Male,R&D,2,R&D Engineer,73680,5,80,2,Yes,27,Master's,59,2
E01751,36,Male,IT,7,Analyst,40137,1,77,3,No,5,Bachelor's,64,1
E01752,22,Male,Marketing,18,Developer,98328,2,83,2,No,20,PhD,33,2
E01753,33,Female,Sales,10,HR Specialist,83306,2,81,1,Yes,24,PhD,57,5
E01754,28,Female,IT,3,HR Specialist,46194,5,65,1,Yes,20,Bachelor's,73,2
E01755,36,Male,HR,17,Analyst,87537,3,95,5,Yes,2,High School,62,3
E01756,42,Male,Finance,2,Developer,68160,1,89,4,No,16,Bachelor's,61,5
E01757,40,Male,R&D,3,Analyst,65790,1,66,2,No,23,PhD,75,5
E01758,50,Male,Sales,5,R&D Engineer,41906,2,98,3,No,8,Master's,32,4
E01759,46,Male,Finance,13,Sales Executive,118633,3,68,4,No,20,Bachelor's,76,1
E01760,54,Male,R&D,13,Developer,51874,4,89,2,Yes,22,PhD,37,1
E01761,53,Male,R&D,6,Developer,114552,4,86,4,Yes,14,Master's,58,5
E01762,56,Male,Marketing,14,Manager,99789,3,77,2,No,25,Master's,22,3
E01763,59,Male,IT,5,Sales Executive,107070,5,81,4,Yes,19,Bachelor's,64,4
E01764,47,Male,Marketing,1,HR Specialist,66805,4,52,2,No,19,Master's,33,3
E01765,32,Female,Finance,9,Analyst,106691,2,82,4,No,7,Bachelor's,48,3
E01766,56,Female,Sales,3,HR Specialist,105982,5,69,1,No,10,PhD,58,4
E01767,29,Male,Finance,6,Developer,115619,1,84,3,Yes,11,High School,45,2
E01768,35,Male,Sales,4,R&D Engineer,46420,5,84,4,Yes,3,Master's,65,1
E01769,31,Male,Finance,2,Analyst,83904,5,74,5,Yes,7,Bachelor's,68,2
E01770,23,Female,Marketing,16,HR Specialist,89723,2,75,4,Yes,19,Bachelor's,56,1
E01771,30,Female,Finance,6,Analyst,95823,5,95,3,No,25,Bachelor's,31,1
E01772,24,Male,HR,14,HR Specialist,71336,1,87,3,Yes,3,High School,36,2
E01773,42,Male,Marketing,10,Analyst,96437,2,76,2,Yes,11,PhD,42,1
E01774,47,Male,Finance,4,HR Specialist,64652,5,67,5,No,1,High School,73,4
E01775,29,Female,Finance,7,HR Specialist,81548,4,75,2,No,18,Bachelor's,35,3
E01776,23,Female,IT,17,Analyst,81426,2,63,1,Yes,8,PhD,31,5
E01777,27,Female,Marketing,5,Manager,81976,4,56,1,Yes,2,PhD,33,5
E01778,49,Female,IT,14,Analyst,77965,2,100,1,No,8,Bachelor's,32,5
E01779,50,Male,Marketing,16,R&D Engineer,85017,4,66,5,Yes,17,Bachelor's,31,2
E01780,47,Male,Sales,8,HR Specialist,43733,1,59,5,No,6,High School,43,5
E01781,46,Male,Marketing,16,Sales Executive,88941,2,59,5,Yes,6,Master's,23,5
E01782,33,Male,Marketing,6,Developer,48020,2,60,4,No,25,High School,46,5
E01783,26,Male,Finance,11,Manager,108463,4,65,3,Yes,16,High School,61,2
E01784,55,Female,HR,2,R&D Engineer,69422,2,98,1,No,21,High School,25,5
E01785,58,Male,R&D,1,Analyst,70940,4,55,3,No,13,Master's,63,2
E01786,36,Male,Marketing,9,Developer,98599,5,85,3,Yes,6,Master's,22,5
E01787,57,Female,IT,5,R&D Engineer,102154,2,87,3,Yes,25,Master's,78,4
E01788,36,Male,HR,2,Manager,110119,3,77,1,Yes,5,Master's,26,4
E01789,44,Male,Marketing,14,Sales Executive,55640,2,86,2,No,6,Master's,65,5
E01790,27,Male,HR,13,Developer,78851,3,92,2,Yes,18,PhD,59,3
E01791,42,Female,Sales,12,R&D Engineer,49289,3,74,4,No,3,Master's,51,3
E01792,44,Male,HR,9,Analyst,52790,5,83,4,Yes,21,Master's,28,3
E01793,37,Female,Sales,6,Sales Executive,70799,3,93,2,Yes,16,Bachelor's,48,3
E01794,36,Female,HR,4,Analyst,104055,4,74,2,No,11,High School,33,3
E01795,46,Female,HR,10,R&D Engineer,88387,4,50,1,Yes,14,Bachelor's,61,1
E01796,57,Female,IT,5,Developer,65297,2,97,1,Yes,18,PhD,53,2
E01797,32,Male,R&D,4,Analyst,81336,1,100,3,No,18,Master's,20,4
E01798,36,Female,IT,4,R&D Engineer,68242,5,96,2,No,27,PhD,62,5
E01799,25,Male,Finance,13,Sales Executive,104095,5,84,2,No,3,High School,58,1
E01800,42,Female,HR,16,Sales Executive,67912,5,86,5,Yes,4,High School,53,1
E01801,34,Male,Sales,11,Developer,61471,5,95,4,No,16,High School,29,4
E01802,43,Male,HR,19,Developer,77847,5,60,3,Yes,20,Bachelor's,24,3
E01803,40,Male,Marketing,18,HR Specialist,100099,1,83,4,Yes,1,Master's,43,4
E01804,55,Male,Sales,1,Sales Executive,75643,2,79,5,Yes,8,Master's,61,1
E01805,35,Male,Marketing,4,R&D Engineer,44797,2,50,5,No,22,Bachelor's,57,5
E01806,25,Male,Finance,9,HR Specialist,73020,5,78,5,Yes,21,PhD,58,2
E01807,48,Male,Marketing,9,Analyst,47997,1,78,3,No,13,High School,37,1
E01808,50,Male,Finance,11,Developer,87822,1,58,5,Yes,3,PhD,50,3
E01809,49,Male,Finance,5,R&D Engineer,51466,1,100,5,Yes,24,High School,45,5
E01810,56,Male,Finance,6,Manager,75688,3,68,2,Yes,22,PhD,24,1
E01811,29,Female,Marketing,6,R&D Engineer,92140,4,71,2,Yes,9,Bachelor's,44,4
E01812,37,Male,Finance,8,Analyst,95664,1,65,2,Yes,13,PhD,32,5
E01813,57,Male,Finance,19,HR Specialist,105713,3,71,5,No,24,PhD,74,4
E01814,51,Male,IT,1,Sales Executive,100118,5,85,5,Yes,3,Bachelor's,22,5
E01815,39,Female,R&D,5,Developer,55194,3,92,1,Yes,2,PhD,32,5
E01816,23,Female,HR,19,Developer,62153,4,94,3,No,10,High School,77,1
E01817,34,Male,Finance,2,R&D Engineer,70257,1,51,4,No,25,Master's,24,4
E01818,25,Male,Sales,16,Analyst,105069,4,69,2,Yes,23,PhD,72,5
E01819,47,Female,Sales,2,R&D Engineer,56187,2,54,3,No,11,High School,38,4
E01820,46,Male,IT,9,Analyst,89775,4,77,4,Yes,26,PhD,49,5
E01821,51,Male,Marketing,18,Developer,95538,1,69,1,Yes,6,Master's,35,3
E01822,32,Female,Marketing,16,HR Specialist,57941,5,76,3,No,11,Bachelor's,58,2
E01823,28,Female,Marketing,7,Sales Executive,76822,4,65,1,Yes,8,Bachelor's,68,2
E01824,52,Male,Finance,9,Developer,49531,2,88,4,Yes,1,High School,34,4
E01825,31,Male,R&D,12,Developer,53217,3,87,3,No,18,High School,58,4
E01826,34,Male,R&D,19,Analyst,46785,2,70,2,No,4,High School,69,5
E01827,52,Female,Marketing,1,Sales Executive,97939,3,85,5,Yes,8,Bachelor's,45,5
E01828,28,Male,Marketing,6,Developer,56767,2,80,5,Yes,28,Master's,47,5
E01829,57,Male,HR,2,Analyst,80884,1,84,4,Yes,28,PhD,47,4
E01830,41,Female,R&D,17,Manager,83719,3,90,1,Yes,10,Bachelor's,32,5
E01831,25,Male,Finance,14,Developer,80828,1,77,3,Yes,7,Master's,49,2
E01832,28,Male,Finance,13,Manager,50556,4,90,4,Yes,21,Bachelor's,47,5
E01833,22,Male,Sales,11,Sales Executive,109616,3,91,5,Yes,6,High School,29,5
E01834,34,Male,Sales,16,Sales Executive,86891,4,60,4,No,10,Master's,42,3
E01835,43,Female,HR,18,Developer,103622,5,82,1,Yes,7,High School,44,3
E01836,42,Female,IT,3,R&D Engineer,71432,2,94,5,No,25,PhD,41,1
E01837,43,Female,Finance,1,HR Specialist,44284,2,100,5,Yes,22,Master's,78,4
E01838,49,Male,Sales,14,Analyst,48698,2,56,3,Yes,8,Master's,78,1
E01839,30,Male,Marketing,17,Analyst,42076,5,53,4,No,20,PhD,48,5
E01840,47,Male,Finance,3,HR Specialist,119130,5,62,4,No,17,High School,74,2
E01841,30,Male,Finance,12,Manager,100719,1,82,3,Yes,29,Master's,79,4
E01842,36,Female,Finance,2,R&D Engineer,118132,3,70,3,Yes,11,PhD,61,4
E01843,31,Male,R&D,2,R&D Engineer,100186,3,89,5,Yes,17,PhD,53,4
E01844,45,Male,Sales,12,Sales Executive,113998,3,58,2,No,27,PhD,26,5
E01845,29,Male,HR,5,Developer,69867,4,100,2,Yes,2,PhD,26,1
E01846,45,Female,Sales,16,Analyst,78154,5,100,1,No,23,Bachelor's,62,2
E01847,37,Male,Marketing,5,Analyst,70559,5,88,1,No,5,Master's,55,5
E01848,47,Male,Marketing,3,Developer,103649,5,74,3,Yes,12,High School,69,3
E01849,48,Male,IT,6,Developer,94254,2,83,4,No,22,Master's,45,4
E01850,58,Male,Sales,19,Analyst,112036,4,95,2,No,20,Bachelor's,37,1
E01851,25,Male,Sales,12,Analyst,112572,5,60,3,Yes,20,Master's,70,3
E01852,45,Female,IT,8,Analyst,103214,5,72,5,No,9,PhD,42,2
E01853,40,Male,IT,6,Developer,71502,3,78,5,No,25,Bachelor's,49,4
E01854,57,Male,Finance,14,R&D Engineer,90186,3,85,2,No,7,Master's,35,1
E01855,31,Male,Finance,3,Manager,105072,5,74,5,Yes,26,Bachelor's,29,3
E01856,46,Male,Marketing,11,Analyst,108861,2,74,4,Yes,22,Bachelor's,32,2
E01857,39,Male,HR,7,Manager,55247,5,97,2,No,16,Bachelor's,77,1
E01858,40,Female,Marketing,9,Analyst,108310,3,62,2,No,28,Master's,33,4
E01859,57,Male,R&D,11,Developer,46154,4,55,1,No,15,High School,60,4
E01860,31,Female,Sales,13,HR Specialist,111401,2,56,3,Yes,14,PhD,69,2
E01861,54,Female,HR,18,Manager,78709,1,69,2,No,8,PhD,50,3
E01862,26,Male,Finance,10,HR Specialist,86550,4,55,1,No,14,Bachelor's,63,2
E01863,56,Male,IT,2,Analyst,65264,4,56,3,No,2,PhD,51,1
E01864,55,Female,IT,7,Analyst,112844,2,52,1,No,16,PhD,54,5
E01865,54,Male,Marketing,15,R&D Engineer,77458,2,82,3,No,13,PhD,76,5
E01866,42,Female,Sales,10,Developer,103153,5,66,1,No,3,Bachelor's,28,3
E01867,38,Female,Sales,12,HR Specialist,115313,1,84,4,No,2,Bachelor's,76,1
E01868,43,Male,IT,9,HR Specialist,59395,2,88,4,No,28,Bachelor's,61,1
E01869,58,Male,Marketing,19,Analyst,118790,2,91,3,Yes,25,Bachelor's,75,1
E01870,36,Female,R&D,6,Sales Executive,101307,4,54,2,No,26,PhD,64,1
E01871,56,Male,Marketing,19,R&D Engineer,111697,5,100,5,No,7,High School,77,1
E01872,49,Female,Finance,1,Sales Executive,90741,5,84,2,No,7,Master's,30,4
E01873,28,Female,Finance,2,HR Specialist,75046,3,57,3,No,27,Bachelor's,76,1
E01874,53,Male,Finance,15,HR Specialist,94715,1,98,5,No,5,Master's,58,2
E01875,32,Female,R&D,11,Manager,114187,3,87,5,Yes,26,High School,48,1
E01876,31,Female,HR,18,Analyst,73590,5,87,1,Yes,2,High School,53,1
E01877,30,Female,Marketing,1,Sales Executive,96976,4,70,2,Yes,22,PhD,76,2
E01878,35,Female,Marketing,4,Developer,51527,4,85,3,Yes,10,Bachelor's,38,4
E01879,34,Female,R&D,4,Manager,46143,1,84,2,Yes,3,High School,75,5
E01880,46,Female,Finance,4,Sales Executive,98174,5,69,1,No,13,PhD,57,5
E01881,23,Male,IT,18,Analyst,70051,4,63,1,Yes,21,High School,58,1
E01882,56,Female,Finance,1,Analyst,111087,2,94,2,Yes,28,Bachelor's,27,3
E01883,28,Female,HR,7,R&D Engineer,53648,1,87,1,No,7,High School,73,4
E01884,42,Male,R&D,14,Analyst,80905,2,95,4,Yes,6,Master's,78,3
E01885,39,Male,IT,16,Sales Executive,111609,5,63,5,Yes,2,Bachelor's,67,1
E01886,24,Male,Marketing,15,Analyst,40514,5,68,5,No,15,High School,21,3
E01887,32,Female,HR,5,R&D Engineer,68364,2,55,5,Yes,4,Master's,38,3
E01888,45,Male,HR,13,Developer,66548,3,100,5,No,15,High School,51,4
E01889,40,Female,R&D,5,R&D Engineer,65520,1,95,4,No,3,High School,30,3
E01890,25,Female,IT,18,Analyst,63003,2,79,2,No,7,Master's,48,1
E01891,47,Female,Finance,5,Manager,85529,2,52,2,No,13,High School,61,5
E01892,59,Female,Finance,5,R&D Engineer,52682,3,52,3,Yes,3,Master's,26,2
E01893,53,Male,Sales,6,Developer,82626,4,100,5,Yes,16,Master's,42,5
E01894,57,Female,IT,14,Manager,86449,1,83,5,No,19,Master's,75,3
E01895,58,Female,Finance,2,R&D Engineer,87110,3,92,5,No,18,Bachelor's,74,2
E01896,54,Female,HR,15,R&D Engineer,103269,2,52,4,No,8,PhD,20,5
E01897,57,Female,R&D,16,Manager,69507,4,78,2,Yes,15,PhD,23,4
E01898,24,Female,Finance,5,HR Specialist,100086,5,70,5,Yes,25,Master's,71,1
E01899,30,Female,R&D,16,HR Specialist,63516,4,70,1,Yes,3,PhD,55,3
E01900,29,Male,Finance,1,Analyst,46665,5,52,1,No,5,PhD,33,1
E01901,54,Male,R&D,8,Developer,87916,3,86,3,Yes,10,PhD,54,2
E01902,27,Female,HR,1,Sales Executive,43568,5,66,2,No,10,PhD,50,4
E01903,25,Female,IT,7,HR Specialist,64598,5,71,1,No,15,Master's,24,4
E01904,34,Female,Sales,6,Developer,98295,2,59,3,Yes,2,High School,35,1
E01905,23,Female,R&D,8,HR Specialist,80068,5,93,1,Yes,4,Master's,45,4
E01906,26,Female,Finance,5,R&D Engineer,65839,5,100,2,No,27,Master's,74,3
E01907,48,Male,R&D,15,Developer,116625,1,57,1,Yes,21,High School,28,4
E01908,53,Female,R&D,16,Analyst,70927,2,91,3,Yes,10,High School,72,5
E01909,42,Male,Finance,17,Manager,65170,3,99,1,No,11,PhD,75,1
E01910,29,Male,Finance,11,HR Specialist,101519,3,61,3,No,23,Bachelor's,48,4
E01911,59,Male,IT,2,Manager,43028,3,61,3,Yes,11,Master's,20,4
E01912,29,Male,HR,1,R&D Engineer,85603,3,63,5,Yes,26,PhD,59,3
E01913,24,Male,HR,17,Manager,101724,4,66,5,No,24,High School,44,1
E01914,24,Female,HR,1,Sales Executive,98442,1,66,4,Yes,1,Bachelor's,21,5
E01915,43,Female,HR,2,Sales Executive,42582,2,79,2,Yes,12,Master's,76,3
E01916,27,Female,HR,17,Analyst,93739,2,93,4,Yes,10,Bachelor's,40,3
E01917,23,Female,HR,4,Developer,73471,4,62,3,Yes,9,Bachelor's,37,4
E01918,44,Male,Finance,12,Analyst,76811,2,55,1,No,5,High School,28,2
E01919,23,Male,Finance,10,Developer,78531,3,68,3,No,17,High School,59,1
E01920,59,Female,HR,10,R&D Engineer,113313,4,75,5,No,12,Bachelor's,42,4
E01921,38,Male,HR,15,Sales Executive,86727,3,62,5,Yes,19,Bachelor's,34,3
